County,tract,pct_no_vehicle,pct_fewer_vehicles
Iredell County,61601,8.36038961038961,56.493506493506494
Iredell County,61603,4.117108874656908,33.98902104300092
Iredell County,61604,6.872852233676976,31.95876288659794
Iredell County,61605,2.700096432015429,34.13693346190935
Orange County,10701,0.5827505827505828,22.494172494172496
Orange County,10705,13.830798479087452,38.49809885931559
Orange County,10706,0.7949125596184419,39.50715421303656
Orange County,10707,19.35294117647059,39.1764705882353
Orange County,10708,12.12121212121212,60.60606060606061
Orange County,10709,3.8461538461538463,25.56561085972851
Orange County,10710,2.013888888888889,20.694444444444443
Orange County,10802,1.89520624303233,15.7190635451505
Orange County,10803,3.52,24.64
Orange County,10804,3.337041156840934,17.797552836484982
Orange County,10902,1.445966514459665,31.0882800608828
Orange County,10903,1.1732851985559567,12.36462093862816
Orange County,10904,2.746478873239437,30.211267605633804
Orange County,11001,1.9540791402051785,25.647288715192964
Orange County,11002,8.87218045112782,27.56892230576441
Orange County,11103,0.8123476848090982,16.571892770105606
Orange County,11104,2.127659574468085,20.66869300911854
Orange County,11105,0.8754208754208754,37.64309764309764
Orange County,11106,14.713430282292558,34.046193327630455
Orange County,11107,4.043126684636119,33.315363881401616
Orange County,11204,0.6681514476614699,21.529324424647363
Orange County,11206,3.293807641633729,36.56126482213439
Orange County,11207,5.231277533039648,38.60132158590309
Orange County,11208,3.9618138424821,37.56563245823389
Orange County,11209,0.0,11.145272867025366
Orange County,11210,2.5152439024390247,19.817073170731707
Orange County,11211,0.6122448979591837,10.20408163265306
Orange County,11300,8.81488736532811,28.403525954946133
Orange County,11400,12.29135053110774,37.86039453717754
Orange County,11500,10.519645120405578,35.10773130544994
Orange County,11601,100.0,100.0
Orange County,11602,16.55629139072848,72.8476821192053
Orange County,11700,5.498866213151928,33.61678004535148
Orange County,11800,6.407487401007919,45.28437724982001
Orange County,11902,4.82794042116076,39.18849512069851
Orange County,11903,4.7114252061248525,35.68904593639576
Orange County,11904,5.520926090828139,33.659839715048975
Orange County,12101,6.553079947575361,39.84272608125819
Orange County,12102,1.3888888888888888,38.69047619047619
Orange County,12103,0.0,34.009360374414975
Orange County,12201,0.6414825374198148,31.789023521026373
Orange County,12202,1.8774157923799009,34.18001104362231
Rowan County,50201,15.347334410339256,37.42595584275713
Rowan County,50202,11.626794258373206,41.91387559808612
Rowan County,50300,13.911182450508294,53.93258426966292
Rowan County,50400,26.96390658174097,69.95753715498938
Rowan County,50500,1.1494252873563218,21.131741821396997
Rowan County,50700,0.8894536213468869,25.92121982210928
Rowan County,50800,8.392715756136184,31.512272367379257
Rowan County,50901,8.49919311457773,28.72512103281334
Rowan County,50903,9.650582362728786,25.374376039933445
Rowan County,50904,1.411764705882353,19.058823529411764
Rowan County,51001,2.8467394902350214,25.81926514399205
Rowan County,51002,3.27520204168439,36.66524883028499
Rowan County,51101,2.883659264169705,19.29068611203182
Rowan County,51102,5.152224824355972,19.516003122560495
Rowan County,51201,0.6015037593984963,30.927318295739347
Rowan County,51202,3.790750568612585,31.15996967399545
Rowan County,51204,3.115814226925338,27.45443856554968
Rowan County,51301,14.37980241492865,31.06476399560922
Rowan County,51302,1.547491995731057,19.370330843116328
Rowan County,51303,10.6197897789054,37.2961217832548
Rowan County,51400,5.591890124264225,28.09025506867233
Rowan County,51501,1.3982102908277405,49.16107382550336
Rowan County,51502,3.342816500711238,28.733997155049785
Rowan County,51600,4.700222057735011,30.310880829015545
Rowan County,51700,7.315541601255887,27.47252747252747
Rowan County,51801,7.447447447447447,38.1981981981982
Rowan County,51802,0.776914539400666,21.753607103218645
Rowan County,51901,2.12879191059074,23.895689196381053
Rowan County,51903,4.992435703479576,11.951588502269288
Rowan County,51904,1.5625,17.755681818181817
Rowan County,52000,10.531309297912712,54.079696394686906
