County,tract,pct_food_insecure
Randolph County,315.05,10.100000000000001
Randolph County,316.01,11.899999999999999
Randolph County,316.02,14.499999999999998
Richmond County,9701,9.1
Richmond County,9702,12.7
Richmond County,9703,18.6
Richmond County,9704,10.2
Richmond County,9705,27.0
Richmond County,9706,25.7
Richmond County,9707,22.900000000000002
Richmond County,9708,26.0
Richmond County,9709,14.399999999999999
Richmond County,9710,22.7
Richmond County,9711,19.900000000000002
Robeson County,9601.01,17.9
Robeson County,9601.02,21.3
Robeson County,9602.02,23.599999999999998
Robeson County,9602.03,12.5
Robeson County,9602.04,13.600000000000001
Robeson County,9603.01,25.8
Robeson County,9603.02,22.6
Robeson County,9604.02,19.2
Robeson County,9604.03,21.4
Robeson County,9604.04,13.900000000000002
Robeson County,9605.01,20.1
Robeson County,9605.02,
Robeson County,9605.03,16.6
Robeson County,9606.01,19.7
Robeson County,9606.02,18.7
Robeson County,9607.01,16.3
Robeson County,9607.02,16.1
Robeson County,9608.01,23.5
Robeson County,9608.02,27.500000000000004
Robeson County,9609,17.2
Robeson County,9610,21.7
Robeson County,9611,25.3
Robeson County,9612,19.6
Robeson County,9613.01,11.5
Robeson County,9613.02,18.6
Robeson County,9614,12.3
Robeson County,9615,16.6
Robeson County,9616.01,12.8
Robeson County,9616.02,15.2
Robeson County,9617,20.200000000000003
Robeson County,9618.01,23.200000000000003
Robeson County,9618.02,23.7
Robeson County,9619,19.8
Robeson County,9620.01,24.4
Robeson County,9620.02,23.3
Rockingham County,401.01,15.1
Rockingham County,401.02,17.0
Rockingham County,402,21.4
Rockingham County,403,16.5
Rockingham County,404,15.299999999999999
Rockingham County,405.01,19.900000000000002
Rockingham County,405.02,19.6
Rockingham County,406.01,14.2
Rockingham County,406.02,15.4
Rockingham County,407,13.3
Rockingham County,408,15.8
Rockingham County,409,20.4
Rockingham County,410.01,17.5
Rockingham County,410.02,13.900000000000002
Rockingham County,411,13.8
Rockingham County,412,26.5
Rockingham County,413,11.3
Rockingham County,414,25.900000000000002
Rockingham County,415.01,11.0
Rockingham County,415.02,18.9
Rockingham County,416.01,9.1
Rockingham County,416.02,14.000000000000002
Rowan County,502.01,15.2
Rowan County,502.02,16.7
Rowan County,503,19.2
Rowan County,504,29.099999999999998
Rowan County,505,12.3
Rowan County,507,18.0
Rowan County,508,17.4
Rowan County,509.01,20.1
Rowan County,509.03,11.799999999999999
Rowan County,509.04,14.2
Rowan County,510.01,16.0
Rowan County,510.02,12.0
Rowan County,511.01,13.3
Rowan County,511.02,15.6
Rowan County,512.01,14.6
Rowan County,512.02,16.0
Rowan County,512.04,11.0
Rowan County,513.01,15.1
Rowan County,513.02,13.0
Rowan County,513.03,15.4
Rowan County,514,13.4
Rowan County,515.01,16.900000000000002
Rowan County,515.02,17.299999999999997
Rowan County,516,12.7
Rowan County,517,14.799999999999999
Rowan County,518.01,18.7
Rowan County,518.02,12.4
Rowan County,519.01,11.4
Rowan County,519.03,12.6
Rowan County,519.04,16.1
Rowan County,520,25.6
Rutherford County,9601.01,10.7
Rutherford County,9601.02,15.299999999999999
Rutherford County,9601.03,13.100000000000001
Rutherford County,9602.01,17.9
Rutherford County,9602.02,17.9
Rutherford County,9602.03,13.4
Rutherford County,9603.01,15.2
Rutherford County,9603.02,12.7
Rutherford County,9604,15.299999999999999
Rutherford County,9605.01,18.3
Rutherford County,9605.02,16.3
Rutherford County,9605.03,17.599999999999998
Rutherford County,9606,21.2
Rutherford County,9607,16.0
Rutherford County,9608,28.7
Rutherford County,9609,20.599999999999998
Rutherford County,9610.01,15.5
Rutherford County,9610.02,15.7
Rutherford County,9611.02,16.900000000000002
Rutherford County,9611.03,19.6
Rutherford County,9611.04,17.1
Rutherford County,9612,16.400000000000002
Sampson County,9701.01,14.7
Sampson County,9701.02,15.6
Sampson County,9702.01,8.9
Sampson County,9702.02,16.2
Sampson County,9703.02,11.799999999999999
Sampson County,9703.03,21.6
Sampson County,9703.04,15.299999999999999
Sampson County,9704.01,14.099999999999998
Sampson County,9704.02,18.3
Sampson County,9705.01,17.1
Sampson County,9705.02,13.600000000000001
Sampson County,9706,20.3
Sampson County,9707.01,12.7
Sampson County,9707.02,15.0
Sampson County,9708.01,13.8
Sampson County,9708.02,20.4
Sampson County,9709,15.5
Sampson County,9710.01,13.600000000000001
Sampson County,9710.02,15.2
Sampson County,9710.03,16.6
Scotland County,101.01,16.8
Scotland County,101.02,20.4
Scotland County,102,25.7
Scotland County,103,24.8
Scotland County,104,19.2
Scotland County,105.01,16.7
Scotland County,105.02,19.900000000000002
Scotland County,106.01,16.2
Scotland County,106.02,17.299999999999997
Stanly County,9301.01,11.3
Stanly County,9301.02,15.8
Stanly County,9302,15.2
Stanly County,9303,11.700000000000001
Stanly County,9305,18.099999999999998
Stanly County,9307,10.4
Stanly County,9308.01,12.1
Stanly County,9308.02,11.5
Stanly County,9309.01,10.5
Stanly County,9309.02,11.899999999999999
Stanly County,9310.01,10.6
Stanly County,9310.02,17.2
Stanly County,9311.01,11.200000000000001
Stanly County,9311.02,16.6
Stanly County,9312.02,16.6
Stanly County,9312.03,30.4
Stanly County,9312.04,15.0
Stokes County,701.01,10.8
Stokes County,701.02,17.599999999999998
Stokes County,702,12.5
Stokes County,703.01,10.5
Stokes County,703.02,25.5
Stokes County,704,13.600000000000001
Stokes County,705.03,13.100000000000001
Stokes County,705.04,17.8
Stokes County,705.05,13.100000000000001
Stokes County,705.06,16.1
Stokes County,706,19.1
Stokes County,707.01,12.0
Stokes County,707.02,15.299999999999999
Surry County,9301.01,16.7
Surry County,9301.02,16.3
Surry County,9302.01,25.6
Surry County,9302.02,18.3
Surry County,9303.01,11.1
Surry County,9303.02,20.599999999999998
Surry County,9304,36.5
Surry County,9305.01,18.0
Surry County,9305.02,17.2
Surry County,9306,18.2
Surry County,9307,11.0
Surry County,9308.02,20.5
Surry County,9308.03,14.6
Surry County,9308.04,16.8
Surry County,9309.01,16.6
Surry County,9309.02,12.1
Surry County,9310.01,15.1
Surry County,9310.02,12.4
Surry County,9310.03,21.0
Surry County,9311.01,13.100000000000001
Surry County,9311.02,13.200000000000001
Surry County,9311.03,14.2
Surry County,9312,13.0
Swain County,9401,20.200000000000003
Swain County,9602,18.3
Swain County,9603.01,18.5
Swain County,9603.02,16.0
Swain County,9802,
Transylvania County,9601,15.5
Transylvania County,9602.01,15.5
Transylvania County,9602.02,21.4
Transylvania County,9603.01,12.1
Transylvania County,9603.02,12.6
Transylvania County,9604.01,11.3
Transylvania County,9604.03,11.0
Transylvania County,9604.04,14.299999999999999
Transylvania County,9605.01,13.100000000000001
Transylvania County,9605.02,14.799999999999999
Transylvania County,9606.01,14.7
Transylvania County,9606.02,18.6
Tyrrell County,9601,13.5
Union County,201,6.800000000000001
Union County,202.03,6.9
Union County,202.04,10.9
Union County,202.05,7.8
Union County,202.06,12.2
Union County,203.05,10.6
Union County,203.07,9.0
Union County,203.08,10.8
Union County,203.09,10.299999999999999
Union County,203.10,6.5
Union County,203.12,14.299999999999999
Union County,203.13,11.600000000000001
Union County,203.14,6.4
Union County,203.15,8.7
Union County,203.16,10.6
Union County,203.17,7.1
Union County,203.18,8.799999999999999
Union County,203.19,9.1
Union County,203.20,7.199999999999999
Union County,203.21,6.5
Union County,204.01,9.6
Union County,204.03,9.1
Union County,204.05,19.8
Union County,204.06,19.0
Union County,205.01,10.8
Union County,205.02,11.3
Union County,206.01,13.5
Union County,206.02,17.4
Union County,207.01,13.0
Union County,207.02,13.0
Union County,208,11.200000000000001
Union County,209.01,13.600000000000001
Union County,209.02,14.399999999999999
Union County,210.04,6.7
Union County,210.05,10.6
Union County,210.06,3.8
Union County,210.07,6.2
Union County,210.09,4.9
Union County,210.12,8.3
Union County,210.13,8.200000000000001
Union County,210.14,12.8
Union County,210.15,9.0
Union County,210.16,4.2
Union County,210.17,3.9
Union County,210.18,7.199999999999999
Union County,210.19,4.7
Union County,210.20,8.4
Union County,210.21,4.7
Vance County,9601,10.0
Vance County,9602,14.099999999999998
Vance County,9603,11.1
Vance County,9604,8.9
Vance County,9605,15.8
Vance County,9606,22.1
Vance County,9607,24.3
Vance County,9608,26.3
Vance County,9609.01,11.4
Vance County,9609.02,17.0
Vance County,9609.03,15.8
Vance County,9610,14.299999999999999
Wake County,501,12.1
Wake County,503,13.8
Wake County,504,9.2
Wake County,505,10.8
Wake County,506,14.099999999999998
Wake County,507,17.5
Wake County,508,19.7
Wake County,509,17.0
Wake County,510,15.8
Wake County,511.01,
Wake County,511.02,
Wake County,512,13.100000000000001
Wake County,514,13.900000000000002
Wake County,515.01,6.5
Wake County,515.02,8.799999999999999
Wake County,516,8.5
Wake County,517,6.7
Wake County,518,8.4
Wake County,519,13.8
Wake County,520.01,22.3
Wake County,520.02,11.4
Wake County,521.01,20.7
Wake County,521.02,10.299999999999999
Wake County,523.03,18.099999999999998
Wake County,523.04,18.2
Wake County,523.05,16.400000000000002
Wake County,523.06,10.100000000000001
Wake County,523.07,15.2
Wake County,524.01,12.7
Wake County,524.04,12.5
Wake County,524.07,12.3
Wake County,524.08,28.000000000000004
Wake County,524.09,27.1
Wake County,524.10,18.7
Wake County,524.11,13.4
Wake County,525.04,12.4
Wake County,525.05,10.9
Wake County,525.06,12.7
Wake County,525.07,11.1
Wake County,525.08,11.3
Wake County,525.09,15.6
Wake County,526.01,6.7
Wake County,526.02,11.4
Wake County,526.03,8.3
Wake County,527.01,12.0
Wake County,527.04,15.8
Wake County,527.05,13.8
Wake County,527.06,12.0
Wake County,527.07,9.700000000000001
Wake County,528.01,7.5
Wake County,528.02,11.700000000000001
Wake County,528.07,8.3
Wake County,528.09,11.200000000000001
Wake County,528.10,8.200000000000001
Wake County,528.11,11.899999999999999
Wake County,528.12,8.0
Wake County,528.13,16.7
Wake County,528.14,7.7
Wake County,528.15,11.5
Wake County,528.16,4.7
Wake County,529.01,8.6
Wake County,529.02,7.7
Wake County,529.03,4.5
Wake County,529.05,11.700000000000001
Wake County,529.06,7.000000000000001
Wake County,530.03,12.3
Wake County,530.04,11.600000000000001
Wake County,530.05,6.2
Wake County,530.06,6.2
Wake County,530.07,8.4
Wake County,530.09,12.2
Wake County,530.10,6.6000000000000005
Wake County,530.11,10.299999999999999
Wake County,531.05,9.3
Wake County,531.06,13.8
Wake County,531.09,12.6
Wake County,531.10,9.0
Wake County,531.11,9.5
Wake County,531.12,10.9
Wake County,531.13,9.5
Wake County,531.14,7.6
Wake County,531.15,10.299999999999999
Wake County,532.02,9.1
Wake County,532.03,8.4
Wake County,532.04,9.3
Wake County,532.05,7.6
Wake County,532.06,9.700000000000001
Wake County,532.08,5.4
Wake County,532.09,10.2
Wake County,532.10,4.6
Wake County,532.11,4.9
Wake County,534.05,10.2
Wake County,534.08,9.700000000000001
Wake County,534.09,6.9
Wake County,534.10,5.800000000000001
Wake County,534.11,6.3
Wake County,534.15,8.5
Wake County,534.17,10.8
Wake County,534.19,4.6
Wake County,534.21,9.1
Wake County,534.22,5.3
Wake County,534.23,9.0
Wake County,534.24,8.0
Wake County,534.25,7.7
Wake County,534.26,10.0
Wake County,534.27,8.3
Wake County,534.28,8.5
Wake County,534.29,10.0
Wake County,534.30,9.4
Wake County,534.31,7.7
Wake County,534.32,8.1
Wake County,534.33,7.000000000000001
Wake County,534.34,7.3
Wake County,534.35,9.1
Wake County,534.36,8.200000000000001
Wake County,535.05,7.7
Wake County,535.06,12.3
Wake County,535.07,11.799999999999999
Wake County,535.09,5.1
Wake County,535.12,7.199999999999999
Wake County,535.13,11.0
Wake County,535.16,8.799999999999999
Wake County,535.17,11.200000000000001
Wake County,535.18,7.9
Wake County,535.19,11.0
Wake County,535.20,16.0
Wake County,535.21,9.5
Wake County,535.22,11.799999999999999
Wake County,535.23,9.0
Wake County,535.24,9.9
Wake County,535.25,8.1
Wake County,536.03,8.200000000000001
Wake County,536.04,7.3
Wake County,536.08,8.3
Wake County,536.09,14.499999999999998
Wake County,536.11,7.000000000000001
Wake County,536.12,10.4
Wake County,536.13,13.5
Wake County,536.14,8.5
Wake County,536.15,7.1
Wake County,536.16,10.2
Wake County,536.17,10.100000000000001
Wake County,536.18,10.299999999999999
Wake County,536.19,8.7
Wake County,536.20,8.0
Wake County,537.11,7.5
Wake County,537.12,8.0
Wake County,537.13,14.299999999999999
Wake County,537.14,8.1
Wake County,537.15,12.0
Wake County,537.16,9.3
Wake County,537.17,10.9
Wake County,537.18,6.7
Wake County,537.19,6.0
Wake County,537.20,6.5
Wake County,537.21,5.800000000000001
Wake County,537.22,11.1
Wake County,537.23,8.9
Wake County,537.24,9.8
Wake County,537.25,9.5
Wake County,537.26,9.8
Wake County,537.27,10.299999999999999
Wake County,537.28,11.1
Wake County,537.29,8.6
Wake County,537.30,9.8
Wake County,538.03,4.3
Wake County,538.04,7.000000000000001
Wake County,538.05,6.3
Wake County,538.06,5.800000000000001
Wake County,538.07,5.4
Wake County,538.08,4.1000000000000005
Wake County,539.01,10.4
Wake County,539.02,4.3999999999999995
Wake County,540.01,10.8
Wake County,540.04,10.5
Wake County,540.06,10.7
Wake County,540.07,9.0
Wake County,540.08,17.1
Wake County,540.11,5.4
Wake County,540.12,7.7
Wake County,540.15,21.3
Wake County,540.16,7.3999999999999995
Wake County,540.17,10.7
Wake County,540.18,14.899999999999999
Wake County,540.19,8.9
Wake County,540.20,8.4
Wake County,540.21,6.3
Wake County,540.22,15.7
Wake County,540.23,9.1
Wake County,541.06,12.1
Wake County,541.08,8.1
Wake County,541.09,6.5
Wake County,541.11,6.2
Wake County,541.12,9.1
Wake County,541.13,14.399999999999999
Wake County,541.14,11.1
Wake County,541.15,8.1
Wake County,541.16,7.6
Wake County,541.17,7.5
Wake County,541.18,8.0
Wake County,541.19,8.9
Wake County,541.20,8.0
Wake County,541.21,8.799999999999999
Wake County,542.03,5.6000000000000005
Wake County,542.04,7.3
Wake County,542.06,10.4
Wake County,542.12,19.7
Wake County,542.13,6.4
Wake County,542.14,11.799999999999999
Wake County,542.15,8.799999999999999
Wake County,542.16,6.3
Wake County,542.17,8.4
Wake County,542.18,6.2
Wake County,542.19,6.2
Wake County,542.20,16.900000000000002
Wake County,542.21,6.2
Wake County,542.22,6.9
Wake County,542.23,6.6000000000000005
Wake County,542.24,10.7
Wake County,543.03,10.7
Wake County,543.04,7.8
Wake County,543.05,13.600000000000001
Wake County,543.06,20.3
Wake County,544.02,8.200000000000001
Wake County,544.03,11.200000000000001
Wake County,544.04,8.5
Wake County,545.01,14.899999999999999
Wake County,545.02,14.299999999999999
Wake County,9801,
Wake County,9802,
Warren County,9501.01,11.4
Warren County,9501.02,14.499999999999998
Warren County,9501.03,16.8
Warren County,9502.01,17.4
Warren County,9502.02,30.7
Warren County,9503,15.8
Warren County,9504,18.3
Washington County,9501,20.4
Washington County,9502.01,23.9
Washington County,9502.02,19.8
Washington County,9503,15.0
Watauga County,9201,9.9
Watauga County,9202,12.2
Watauga County,9203,17.8
Watauga County,9204,
Watauga County,9205,
Watauga County,9206.01,
Watauga County,9206.02,12.8
Watauga County,9207.01,10.7
Watauga County,9207.02,10.6
Watauga County,9207.03,13.900000000000002
Watauga County,9208,8.3
Watauga County,9209,13.3
Watauga County,9210,13.5
Wayne County,1.02,11.200000000000001
Wayne County,1.03,17.1
Wayne County,1.04,8.3
Wayne County,10,14.000000000000002
Wayne County,11.02,11.0
Wayne County,11.03,11.799999999999999
Wayne County,11.04,12.7
Wayne County,12,15.6
Wayne County,13.01,11.899999999999999
Wayne County,13.02,13.4
Wayne County,14.01,20.7
Wayne County,14.02,23.799999999999997
Wayne County,15,19.6
Wayne County,18,25.900000000000002
Wayne County,19,19.6
Wayne County,2,13.8
Wayne County,20,19.0
Wayne County,3.02,8.7
Wayne County,3.03,10.299999999999999
Wayne County,3.04,13.0
Wayne County,4.01,10.7
Wayne County,4.02,11.5
Wayne County,5,
Wayne County,6.01,23.7
Wayne County,6.03,9.9
Wayne County,6.04,32.0
Wayne County,7,16.6
Wayne County,8,17.4
Wayne County,9.01,15.7
Wayne County,9.02,17.599999999999998
Wilkes County,9601.01,15.0
Wilkes County,9601.02,17.599999999999998
Wilkes County,9602,21.8
Wilkes County,9603,20.200000000000003
Wilkes County,9604.01,15.299999999999999
Wilkes County,9604.02,14.2
Wilkes County,9605,25.900000000000002
Wilkes County,9606,15.1
Wilkes County,9607,20.4
Wilkes County,9608.01,19.1
Wilkes County,9608.02,15.1
Wilkes County,9609.01,14.000000000000002
Wilkes County,9609.02,17.0
Wilkes County,9610.01,14.7
Wilkes County,9610.02,12.9
Wilkes County,9611,14.499999999999998
Wilkes County,9612.01,13.900000000000002
Wilkes County,9612.02,13.8
Wilson County,1,23.799999999999997
Wilson County,10,13.200000000000001
Wilson County,11,15.5
Wilson County,12,15.6
Wilson County,13.01,13.100000000000001
Wilson County,13.02,10.8
Wilson County,14.01,9.1
Wilson County,14.02,11.700000000000001
Wilson County,15.01,16.2
Wilson County,15.02,7.7
Wilson County,16,10.100000000000001
Wilson County,17,16.900000000000002
Wilson County,2,31.1
Wilson County,3,20.5
Wilson County,4.01,19.1
Wilson County,4.02,12.9
Wilson County,5.01,8.0
Wilson County,5.02,9.6
Wilson County,6.01,21.9
Wilson County,6.02,8.9
Wilson County,7.01,19.6
Wilson County,7.02,21.6
Wilson County,8.01,40.6
Wilson County,8.02,22.8
Wilson County,9,14.499999999999998
Yadkin County,501.01,14.2
Yadkin County,501.02,15.299999999999999
Yadkin County,502,14.6
Yadkin County,503,16.8
Yadkin County,504.01,18.7
Yadkin County,504.02,12.2
Yadkin County,505.02,13.3
Yadkin County,505.03,13.100000000000001
Yadkin County,505.04,17.9
Yancey County,9601.01,21.3
Yancey County,9601.02,19.5
Yancey County,9602,14.399999999999999
Yancey County,9603,19.0
Yancey County,9604,13.5
